,Time,Count
66599,21:32:49,9
66600,08:41:10,17
66601,05:47:52,9
66602,08:41:12,15
66603,08:41:13,6
66604,08:50:16,2
66605,08:50:17,5
66606,02:33:47,8
66607,22:20:36,5
66608,08:50:14,9
66609,10:29:05,4
66610,19:50:44,2
66611,01:53:34,4
66612,08:50:15,18
66613,03:41:03,4
66614,21:32:42,8
66615,00:09:35,5
66616,12:44:46,6
66617,08:50:13,9
66618,08:43:12,27
66619,08:43:13,16
66620,08:43:10,11
66621,08:43:11,17
66622,08:43:16,31
66623,08:50:10,17
66624,08:43:14,19
66625,08:43:15,6
66626,02:33:40,4
66627,08:43:18,5
66628,21:32:41,6
66629,14:41:53,5
66630,21:07:41,9
66631,04:40:15,4
66632,05:24:22,8
66633,12:58:16,6
66634,12:58:15,5
66635,12:58:14,10
66636,12:58:13,12
66637,12:58:12,7
66638,12:58:11,4
66639,12:58:10,3
66640,03:04:42,5
66641,02:29:48,3
66642,03:39:48,3
66643,12:58:19,7
66644,12:58:18,14
66645,04:50:12,8
66646,04:50:13,2
66647,04:50:10,5
66648,04:50:11,4
66649,04:50:16,8
66650,04:50:17,2
66651,04:50:14,6
66652,04:50:15,19
66653,05:25:53,5
66654,05:25:52,3
66655,05:25:51,9
66656,05:25:50,10
66657,05:25:57,7
66658,05:25:56,2
66659,05:25:55,5
66660,05:25:54,10
66661,20:51:00,5
66662,20:51:01,5
66663,20:51:02,4
66664,20:51:03,9
66665,20:51:04,5
66666,20:32:17,2
66667,08:19:00,35
66668,20:51:07,5
66669,20:51:08,11
66670,20:51:09,7
66671,22:00:46,1
66672,09:42:32,10
66673,00:09:30,3
66674,07:38:05,44
66675,14:34:16,3
66676,17:10:02,9
66677,03:11:19,6
66678,23:14:12,2
66679,13:35:13,6
66680,11:27:49,8
66681,11:27:48,6
66682,02:33:43,7
66683,09:42:31,5
66684,08:15:39,8
66685,08:15:38,18
66686,08:15:37,21
66687,08:15:36,9
66688,08:15:35,23
66689,11:27:42,10
66690,08:15:33,16
66691,08:15:32,14
66692,11:27:47,6
66693,08:15:30,8
66694,20:13:24,8
66695,20:18:37,3
66696,20:13:26,6
66697,20:18:35,5
66698,18:30:48,6
66699,22:47:39,11
66700,20:13:22,15
66701,20:13:23,4
66702,00:56:07,9
66703,22:47:35,23
66704,22:47:36,8
66705,22:47:37,14
66706,22:47:30,6
66707,18:30:41,6
66708,18:30:42,5
66709,00:56:00,16
66710,11:29:19,11
66711,07:39:49,46
66712,07:39:48,31
66713,07:39:47,53
66714,07:39:46,38
66715,07:39:45,12
66716,11:29:13,13
66717,11:29:14,22
66718,07:39:42,49
66719,11:29:16,17
66720,07:39:40,22
66721,20:25:41,2
66722,14:45:15,9
66723,06:26:08,2
66724,06:26:09,4
66725,06:26:02,4
66726,06:26:03,16
66727,06:26:00,11
66728,06:26:01,7
66729,06:26:06,8
66730,06:26:07,9
66731,06:26:04,10
66732,06:26:05,4
66733,21:03:28,2
66734,13:12:01,3
66735,05:24:25,2
66736,20:52:58,14
66737,11:22:58,2
66738,17:31:16,5
66739,17:51:10,7
66740,10:01:53,3
66741,21:04:28,2
66742,10:01:51,11
66743,10:01:50,6
66744,10:01:57,13
66745,11:12:08,8
66746,10:01:55,8
66747,10:01:54,9
66748,21:04:21,5
66749,21:04:20,4
66750,11:12:07,5
66751,11:12:06,10
66752,21:04:25,11
66753,11:12:00,4
66754,11:12:03,7
66755,21:04:26,12
66756,06:28:00,4
66757,03:42:56,5
66758,06:28:02,18
66759,09:11:31,16
66760,14:43:19,6
66761,06:28:05,8
66762,09:11:34,17
66763,06:28:07,12
66764,14:48:47,5
66765,14:43:14,4
66766,09:11:38,5
66767,14:48:44,6
66768,14:48:43,6
66769,03:42:54,5
66770,14:48:41,5
66771,14:48:40,3
66772,21:03:20,8
66773,03:42:55,3
66774,21:09:49,5
66775,16:36:46,1
66776,16:59:06,4
66777,03:42:52,3
66778,01:34:51,1
66779,11:37:53,4
66780,16:59:05,7
66781,11:50:06,6
66782,10:40:25,2
66783,18:54:25,5
66784,00:50:02,8
66785,03:42:50,4
66786,16:59:03,8
66787,03:42:51,8
66788,14:26:15,18
66789,21:03:25,7
66790,14:36:19,7
66791,14:36:18,7
66792,09:30:09,6
66793,13:22:00,8
66794,21:03:26,10
66795,14:36:11,10
66796,14:36:10,11
66797,14:36:13,10
66798,14:36:12,8
66799,14:36:15,5
66800,14:36:14,7
66801,14:36:17,4
66802,14:36:16,2
66803,16:56:36,3
66804,05:56:48,10
66805,05:56:49,10
66806,05:56:46,9
66807,05:56:47,6
66808,05:56:44,12
66809,05:56:45,8
66810,05:56:42,13
66811,05:56:43,3
66812,05:56:40,10
66813,05:56:41,7
66814,00:54:05,8
66815,00:54:04,5
66816,00:54:07,9
66817,00:54:06,11
66818,00:54:01,16
66819,00:54:00,4
66820,00:54:03,6
66821,00:54:02,5
66822,10:53:24,2
66823,00:54:08,4
66824,23:23:48,2
66825,23:23:49,5
66826,23:23:42,15
66827,23:23:43,13
66828,23:23:40,8
66829,23:23:41,9
66830,23:23:46,6
66831,23:23:47,10
66832,08:40:13,8
66833,23:23:45,16
66834,20:57:02,3
66835,20:57:03,1
66836,20:57:00,6
66837,20:57:01,8
66838,13:05:29,7
66839,20:57:07,19
66840,20:57:04,10
66841,13:00:49,4
66842,13:05:25,16
66843,22:14:09,3
66844,20:57:08,11
66845,13:05:26,11
66846,13:05:21,1
66847,13:05:20,8
66848,13:05:23,5
66849,13:05:22,5
66850,03:04:40,4
66851,15:11:21,1
66852,08:40:12,20
66853,09:01:46,13
66854,09:45:15,6
66855,09:45:14,7
66856,09:45:17,8
66857,19:28:14,12
66858,19:04:42,15
66859,19:28:12,18
66860,19:04:40,4
66861,19:28:10,12
66862,00:28:59,5
66863,15:07:14,1
66864,09:45:19,3
66865,23:15:27,4
66866,19:04:48,6
66867,19:28:18,16
66868,05:07:40,6
66869,05:07:41,5
66870,05:07:42,13
66871,05:07:43,3
66872,05:07:44,10
66873,05:07:45,6
66874,05:07:46,6
66875,05:07:47,11
66876,05:07:48,2
66877,05:07:49,3
66878,10:14:20,4
66879,01:06:29,1
66880,01:06:28,3
66881,05:43:17,12
66882,23:15:20,5
66883,12:46:40,3
66884,10:02:59,4
66885,20:23:40,8
66886,12:11:30,4
66887,10:02:52,4
66888,10:02:53,17
66889,10:02:50,13
66890,10:02:51,12
66891,10:02:56,7
66892,10:02:57,6
66893,10:02:54,9
66894,10:02:55,10
66895,01:26:34,7
66896,01:26:35,15
66897,01:26:36,8
66898,01:26:37,3
66899,01:26:30,6
66900,01:26:31,8
66901,01:26:32,3
66902,01:26:33,8
66903,09:01:44,25
66904,01:26:38,3
66905,01:26:39,2
66906,16:22:25,5
66907,05:34:15,3
66908,05:34:14,10
66909,05:34:17,16
66910,05:34:16,3
66911,05:34:11,10
66912,05:34:10,9
66913,05:34:13,8
66914,15:07:16,15
66915,05:34:19,5
66916,05:34:18,14
66917,04:27:25,4
66918,03:28:49,3
66919,03:28:48,6
66920,03:41:06,6
66921,09:01:45,4
66922,03:28:45,14
66923,03:28:44,10
66924,03:28:47,2
66925,03:28:46,1
66926,03:28:41,3
66927,03:28:40,4
66928,12:23:07,11
66929,03:28:42,14
66930,10:40:22,3
66931,04:27:26,4
66932,11:18:09,19
66933,11:18:08,6
66934,11:18:07,7
66935,11:18:06,6
66936,11:18:05,12
66937,13:27:10,11
66938,11:18:03,13
66939,11:18:02,14
66940,11:18:01,3
66941,11:18:00,4
66942,21:55:21,7
66943,13:01:21,1
66944,18:01:59,10
66945,18:01:58,3
66946,13:22:07,5
66947,12:28:37,9
66948,18:01:53,4
66949,18:01:52,4
66950,18:01:51,9
66951,18:01:50,10
66952,18:01:57,6
66953,13:01:23,4
66954,18:01:55,6
66955,18:01:54,11
66956,20:23:45,16
66957,20:16:37,9
66958,00:58:58,4
66959,00:58:59,15
66960,23:41:39,9
66961,23:41:38,4
66962,23:41:37,7
66963,00:58:53,7
66964,00:58:50,13
66965,00:58:51,1
66966,23:41:33,8
66967,00:58:57,6
66968,00:58:54,11
66969,12:28:33,12
66970,01:52:48,4
66971,12:28:30,5
66972,22:51:32,3
66973,23:39:22,9
66974,05:05:49,8
66975,04:27:28,6
66976,14:27:53,4
66977,12:01:16,6
66978,14:27:51,17
66979,14:27:50,13
66980,14:27:57,11
66981,14:27:56,11
66982,14:27:55,6
66983,14:27:54,10
66984,04:52:30,3
66985,14:27:59,5
66986,14:27:58,10
66987,05:05:44,5
66988,05:06:21,4
66989,16:25:29,9
66990,05:06:23,4
66991,05:06:22,6
66992,05:06:25,5
66993,05:06:24,2
66994,05:06:27,6
66995,05:06:26,13
66996,05:06:29,11
66997,05:06:28,2
66998,20:23:47,11
66999,02:34:32,2
67000,15:02:32,1
67001,19:08:20,1
67002,02:34:33,9
67003,05:05:40,4
67004,11:25:06,3
67005,05:05:41,12
67006,14:49:04,13
67007,22:51:30,4
67008,16:31:42,13
67009,11:33:27,14
67010,05:12:19,5
67011,00:45:45,18
67012,17:05:29,3
67013,11:26:42,7
67014,11:33:25,12
67015,12:31:03,7
67016,02:34:39,4
67017,17:05:21,6
67018,00:45:43,7
67019,17:05:23,2
67020,17:05:22,7
67021,17:05:25,13
67022,17:05:24,5
67023,17:05:27,10
67024,17:05:26,16
67025,23:11:09,10
67026,23:11:08,16
67027,15:34:38,13
67028,15:34:39,5
67029,15:34:34,10
67030,15:34:35,10
67031,15:34:36,9
67032,23:11:00,12
67033,15:34:30,6
67034,15:34:31,3
67035,15:34:32,8
67036,23:11:04,7
67037,13:27:11,5
67038,08:40:19,18
67039,11:26:45,6
67040,22:51:36,7
67041,04:18:09,5
67042,04:18:08,3
67043,19:08:23,1
67044,14:49:09,9
67045,23:13:01,3
67046,08:12:42,5
67047,17:52:27,12
67048,20:55:29,17
67049,17:52:21,8
67050,17:52:20,15
67051,23:13:07,7
67052,23:13:06,8
67053,20:55:22,8
67054,10:08:55,7
67055,04:15:13,7
67056,10:08:57,13
67057,04:15:15,10
67058,04:15:14,13
67059,20:55:24,9
67060,10:08:53,10
67061,19:18:58,6
67062,19:18:59,3
67063,12:40:42,7
67064,19:18:50,4
67065,19:18:51,9
67066,19:18:52,7
67067,19:18:53,6
67068,19:18:54,5
67069,19:18:55,3
67070,19:18:56,6
67071,19:18:57,12
67072,03:00:18,8
67073,03:00:19,6
67074,00:19:49,1
67075,12:12:13,6
67076,22:46:54,4
67077,03:00:10,2
67078,03:00:11,7
67079,03:00:12,10
67080,03:00:13,13
67081,03:00:14,5
67082,22:46:57,7
67083,03:00:16,12
67084,03:00:17,3
67085,06:54:59,2
67086,08:37:24,6
67087,20:34:20,6
67088,22:46:56,10
67089,00:58:06,5
67090,08:37:25,4
67091,22:46:51,3
67092,05:53:46,6
67093,04:02:39,3
67094,04:18:04,5
67095,05:10:04,1
67096,14:24:58,5
67097,08:37:27,23
67098,22:46:53,2
67099,05:10:05,7
67100,14:24:52,17
67101,14:24:53,12
67102,14:24:50,17
67103,14:24:51,5
67104,14:24:56,8
67105,14:24:57,12
67106,14:24:54,9
67107,08:37:21,5
67108,12:51:42,5
67109,00:19:41,5
67110,11:01:58,10
67111,05:57:06,3
67112,05:10:00,10
67113,03:19:16,5
67114,14:45:50,11
67115,05:10:01,7
67116,23:58:39,10
67117,23:58:38,13
67118,00:19:44,6
67119,04:02:32,4
67120,23:58:31,3
67121,23:58:30,3
67122,23:58:33,4
67123,05:10:03,5
67124,23:58:35,9
67125,23:58:34,8
67126,23:58:37,8
67127,23:58:36,9
67128,12:56:20,19
67129,13:54:00,9
67130,19:08:27,8
67131,01:09:36,9
67132,08:37:28,3
67133,15:17:58,2
67134,00:40:19,8
67135,11:01:53,5
67136,16:25:21,1
67137,01:09:34,8
67138,11:01:50,6
67139,18:56:33,4
67140,16:39:04,5
67141,00:47:49,10
67142,14:45:58,3
67143,15:04:25,13
67144,06:08:59,9
67145,06:08:58,13
67146,16:00:26,18
67147,16:39:06,13
67148,16:32:48,16
67149,01:09:31,21
67150,08:12:45,18
67151,06:08:51,9
67152,06:08:50,46
67153,06:08:53,7
67154,16:32:47,7
67155,06:08:55,9
67156,16:32:41,6
67157,16:32:42,8
67158,06:08:56,5
67159,15:38:01,9
67160,15:38:00,10
67161,23:07:37,3
67162,15:38:02,11
67163,23:07:31,21
67164,23:07:30,10
67165,23:07:33,3
67166,23:07:32,9
67167,15:38:09,13
67168,15:38:08,7
67169,23:07:39,4
67170,23:07:38,11
67171,20:39:12,7
67172,13:49:01,1
67173,04:00:34,6
67174,00:47:46,2
67175,09:24:45,7
67176,00:47:41,2
67177,14:50:49,4
67178,12:44:38,6
67179,00:40:16,2
67180,01:09:39,3
67181,00:47:42,4
67182,09:24:49,6
67183,20:03:06,6
67184,03:36:21,8
67185,01:12:06,4
67186,09:24:48,3
67187,15:31:52,4
67188,01:12:07,6
67189,00:47:16,5
67190,03:36:23,5
67191,05:09:54,2
67192,01:12:04,5
67193,20:19:04,5
67194,20:19:05,4
67195,20:19:06,2
67196,20:19:07,5
67197,20:19:00,11
67198,20:19:01,17
67199,11:40:39,3
67200,20:19:03,6
67201,11:40:37,9
67202,11:40:36,8
67203,11:40:35,4
67204,11:40:34,25
67205,11:40:33,17
67206,11:40:32,15
67207,11:40:31,7
67208,11:40:30,10
67209,16:18:48,5
67210,16:18:49,3
67211,01:12:00,3
67212,00:47:17,7
67213,16:18:41,3
67214,16:18:42,11
67215,16:18:43,3
67216,16:18:44,4
67217,08:32:25,5
67218,16:18:46,5
67219,16:18:47,8
67220,03:57:03,5
67221,23:46:14,5
67222,03:57:01,6
67223,03:57:00,6
67224,03:57:07,4
67225,03:57:06,2
67226,03:57:05,11
67227,01:22:31,4
67228,11:34:41,2
67229,03:57:09,3
67230,03:57:08,7
67231,16:20:46,3
67232,04:17:11,2
67233,04:17:10,5
67234,06:51:58,5
67235,17:28:48,5
67236,17:28:49,8
67237,17:28:46,13
67238,17:28:47,41
67239,17:28:44,5
67240,17:28:45,5
67241,17:28:42,7
67242,17:28:43,6
67243,17:28:40,10
67244,17:28:41,5
67245,12:25:26,8
67246,18:55:11,5
67247,04:17:15,15
67248,21:12:59,2
67249,21:12:58,8
67250,21:12:57,1
67251,21:12:56,8
67252,21:12:55,4
67253,21:12:54,6
67254,21:12:53,3
67255,12:25:24,11
67256,21:12:51,2
67257,21:12:50,3
67258,01:52:47,21
67259,09:06:48,11
67260,13:23:18,1
67261,13:23:19,8
67262,09:06:43,3
67263,09:06:42,10
67264,13:23:16,6
67265,13:23:17,5
67266,09:06:47,7
67267,09:06:46,5
67268,13:23:12,15
67269,13:23:13,2
67270,17:21:16,3
67271,17:21:17,7
67272,17:21:14,8
67273,17:21:15,6
67274,17:21:12,13
67275,17:40:55,7
67276,17:21:10,9
67277,17:21:11,1
67278,15:01:32,8
67279,17:40:54,3
67280,08:34:04,8
67281,22:46:06,7
67282,17:21:18,6
67283,17:21:19,12
67284,09:26:49,2
67285,05:45:58,3
67286,09:36:47,9
67287,00:37:39,4
67288,19:52:52,2
67289,09:26:48,5
67290,00:37:38,6
67291,08:52:23,5
67292,07:26:18,20
67293,00:37:37,5
67294,11:34:42,5
67295,08:55:32,3
67296,08:28:07,33
67297,20:06:45,6
67298,07:26:11,7
67299,07:26:12,15
67300,07:26:13,15
67301,07:26:14,16
67302,07:26:15,11
67303,07:26:16,13
67304,07:26:17,10
67305,13:52:10,15
67306,05:09:53,8
67307,08:28:05,9
67308,08:28:02,21
67309,00:37:32,6
67310,05:23:19,5
67311,13:52:13,3
67312,00:37:31,6
67313,06:57:50,13
67314,12:47:31,8
67315,08:28:01,25
67316,09:26:43,6
67317,09:33:36,22
67318,09:33:37,2
67319,09:33:34,8
67320,09:26:42,7
67321,09:33:32,5
67322,09:33:33,3
67323,09:33:30,16
67324,09:33:31,21
67325,07:10:06,21
67326,07:10:07,3
67327,07:10:04,5
67328,13:52:17,7
67329,07:10:02,9
67330,07:10:03,18
67331,09:33:38,11
67332,07:10:01,22
67333,03:55:09,10
67334,03:55:08,8
67335,09:17:45,5
67336,06:57:57,7
67337,13:52:19,8
67338,03:55:01,11
67339,03:55:00,14
67340,06:51:53,13
67341,09:26:46,20
67342,03:55:05,4
67343,03:55:04,16
67344,03:55:07,1
67345,03:55:06,7
67346,13:56:22,1
67347,10:06:09,6
67348,16:09:59,4
67349,16:09:58,15
67350,16:09:55,11
67351,16:09:54,8
67352,16:09:57,2
67353,16:09:56,3
67354,16:09:51,12
67355,16:09:50,13
67356,16:09:53,6
67357,16:09:52,11
67358,08:07:56,18
67359,07:16:05,9
67360,07:16:06,18
67361,07:16:07,13
67362,08:07:52,9
67363,08:07:53,31
67364,08:07:50,10
67365,07:16:03,24
67366,06:51:52,2
67367,14:59:12,7
67368,13:59:41,1
67369,07:16:08,15
67370,07:16:09,10
67371,08:07:58,9
67372,08:07:59,18
67373,21:21:06,2
67374,10:06:08,17
67375,01:42:49,4
67376,21:21:05,27
67377,21:21:02,13
67378,08:52:27,19
67379,21:21:00,12
67380,21:21:01,7
67381,01:42:43,8
67382,06:14:42,16
67383,01:42:41,6
67384,01:42:40,15
67385,01:42:47,9
67386,06:14:46,8
67387,21:21:08,4
67388,01:42:44,9
67389,13:21:12,10
67390,09:04:40,4
67391,09:04:43,6
67392,09:04:42,12
67393,13:21:16,9
67394,13:21:17,8
67395,13:21:14,9
67396,09:04:46,13
67397,09:04:49,10
67398,09:04:48,4
67399,13:21:18,3
67400,13:21:19,6
67401,05:26:31,5
67402,00:18:15,4
67403,08:31:28,5
67404,02:49:17,6
67405,14:45:31,9
67406,00:34:58,2
67407,23:24:04,3
67408,04:04:56,1
67409,06:30:38,4
67410,01:40:41,4
67411,06:16:40,13
67412,06:16:43,7
67413,01:40:42,12
67414,06:16:45,10
67415,01:40:44,8
67416,01:40:47,3
67417,01:40:46,1
67418,06:16:49,10
67419,01:40:48,10
67420,04:57:09,3
67421,08:31:24,1
67422,08:52:29,4
67423,08:31:25,25
67424,02:55:48,7
67425,02:55:49,2
67426,00:34:59,1
67427,02:55:44,3
67428,02:55:45,8
67429,02:55:46,10
67430,02:55:47,6
67431,02:55:40,1
67432,02:55:41,6
67433,02:55:42,7
67434,02:55:43,6
67435,11:06:35,3
67436,11:06:34,10
67437,11:06:37,18
67438,11:06:36,16
67439,11:06:31,2
67440,11:06:30,8
67441,11:06:33,12
67442,11:06:32,3
67443,05:26:33,4
67444,11:06:39,16
67445,11:06:38,7
67446,14:55:34,5
67447,14:55:35,7
67448,14:55:36,9
67449,14:55:37,5
67450,14:55:30,4
67451,14:55:31,6
67452,14:55:32,3
67453,14:55:33,7
67454,06:06:29,11
67455,14:55:38,6
67456,14:55:39,4
67457,01:34:06,6
67458,06:06:26,8
67459,01:34:04,1
67460,01:34:05,8
67461,01:34:02,8
67462,01:34:03,5
67463,01:34:00,11
67464,06:06:27,8
67465,05:26:34,3
67466,06:06:24,2
67467,01:34:08,4
67468,01:34:09,9
67469,12:13:41,12
67470,12:13:40,4
67471,12:13:43,14
67472,06:06:25,1
67473,12:13:45,8
67474,12:13:44,3
67475,12:13:47,8
67476,12:13:46,5
67477,12:13:49,4
67478,06:06:22,6
67479,11:21:56,4
67480,16:27:02,3
67481,16:27:03,10
67482,16:27:00,6
67483,16:27:01,9
67484,16:27:06,4
67485,16:27:07,8
67486,16:27:04,9
67487,16:27:05,6
67488,16:27:08,12
67489,01:54:21,10
67490,20:43:43,2
67491,20:43:42,13
67492,20:43:41,20
67493,20:43:40,6
67494,20:43:47,8
67495,20:43:46,10
67496,20:43:45,6
67497,05:25:16,4
67498,20:43:49,3
67499,20:43:48,2
67500,05:41:44,6
67501,09:25:32,4
67502,23:39:21,3
67503,08:32:28,12
67504,03:16:28,4
67505,03:16:29,5
67506,03:16:26,5
67507,03:16:27,7
67508,03:16:24,9
67509,03:16:25,10
67510,03:16:22,6
67511,06:14:53,13
67512,03:16:20,6
67513,05:25:12,4
67514,15:11:38,2
67515,06:30:39,5
67516,22:48:29,4
67517,05:25:10,13
67518,19:23:09,2
67519,20:36:02,17
67520,17:35:59,4
67521,17:35:58,3
67522,17:35:57,6
67523,17:35:56,5
67524,17:35:55,6
67525,17:35:54,2
67526,17:35:53,5
67527,17:35:52,7
67528,17:35:51,8
67529,17:35:50,2
67530,14:06:09,21
67531,14:06:08,6
67532,09:57:38,9
67533,09:57:39,4
67534,14:25:50,11
67535,14:06:01,16
67536,14:06:00,7
67537,14:06:03,10
67538,14:06:02,4
67539,09:57:30,6
67540,14:25:53,4
67541,09:57:32,21
67542,14:06:06,21
67543,05:26:38,3
67544,14:25:52,2
67545,05:41:48,10
67546,14:25:55,5
67547,05:41:49,6
67548,14:25:54,10
67549,19:57:33,3
67550,00:40:13,4
67551,14:25:57,9
67552,06:52:29,5
67553,06:52:28,5
67554,06:52:27,6
67555,06:52:26,6
67556,06:52:25,10
67557,06:52:24,9
67558,06:52:23,10
67559,06:52:22,6
67560,06:52:21,3
67561,06:52:20,4
67562,15:33:02,2
67563,14:25:59,8
67564,03:09:07,5
67565,01:32:08,6
67566,01:32:09,6
67567,06:14:56,14
67568,01:32:04,6
67569,03:09:00,14
67570,01:32:06,9
67571,01:32:07,11
67572,01:32:00,12
67573,01:32:01,3
67574,01:32:02,7
67575,19:57:36,18
67576,13:44:53,9
67577,00:40:12,2
67578,05:44:38,17
67579,05:44:39,9
67580,13:44:52,10
67581,05:44:34,15
67582,05:44:35,28
67583,05:44:36,20
67584,03:09:03,14
67585,16:28:25,13
67586,05:44:31,9
67587,05:44:32,5
67588,05:44:33,5
67589,22:31:53,5
67590,02:47:06,5
67591,23:39:43,6
67592,09:17:49,9
67593,08:27:00,17
67594,15:01:35,4
67595,19:57:39,11
67596,01:55:18,2
67597,20:41:49,8
67598,20:41:48,4
67599,22:31:50,22
67600,07:50:59,8
67601,14:35:55,8
67602,01:02:28,4
67603,20:41:41,12
67604,02:47:03,7
67605,20:41:43,10
67606,20:41:42,7
67607,20:41:45,4
67608,20:41:44,4
67609,20:03:18,1
67610,20:41:46,22
67611,17:46:36,7
67612,02:47:01,5
67613,18:04:09,6
67614,18:04:08,12
67615,18:04:07,10
67616,18:04:06,25
67617,18:04:05,2
67618,02:47:00,11
67619,18:04:03,6
67620,18:04:02,1
67621,18:04:01,11
67622,18:04:00,5
67623,01:36:31,13
67624,01:36:30,2
67625,01:36:33,8
67626,01:36:32,5
67627,01:36:35,19
67628,02:08:58,6
67629,01:36:37,4
67630,01:36:36,12
67631,02:08:55,12
67632,01:36:38,4
67633,02:08:57,2
67634,04:38:26,17
67635,02:08:51,6
67636,02:08:50,7
67637,02:08:53,12
67638,16:51:55,9
67639,16:59:31,9
67640,03:50:39,4
67641,03:50:38,4
67642,01:02:20,2
67643,03:50:33,7
67644,03:50:32,6
67645,03:50:31,7
67646,03:50:30,6
67647,03:50:37,6
67648,03:50:36,8
67649,03:50:35,13
67650,03:50:34,12
67651,17:24:28,1
67652,18:06:04,7
67653,18:06:07,8
67654,12:19:40,5
67655,12:19:47,52
67656,12:19:46,6
67657,12:19:45,6
67658,18:06:02,7
67659,17:24:20,11
67660,17:24:21,8
67661,17:24:22,9
67662,12:19:48,2
67663,17:24:24,4
67664,18:06:08,4
67665,17:24:26,8
67666,01:02:24,3
67667,18:33:18,5
67668,10:29:52,7
67669,11:45:52,9
67670,10:29:54,4
67671,19:03:32,8
67672,19:03:33,9
67673,19:03:30,12
67674,18:08:57,10
67675,19:03:36,11
67676,19:03:37,8
67677,18:08:52,3
67678,18:08:53,8
67679,19:08:28,4
67680,19:08:29,10
67681,19:03:38,21
67682,19:03:39,10
67683,18:08:58,13
67684,18:08:59,11
67685,08:00:25,13
67686,23:29:18,1
67687,00:40:15,1
67688,15:58:52,3
67689,11:27:05,6
67690,16:16:38,15
67691,08:38:18,3
67692,08:38:19,5
67693,19:15:49,7
67694,08:38:14,16
67695,08:38:15,14
67696,08:38:16,23
67697,08:38:17,12
67698,08:38:10,2
67699,11:27:07,10
67700,08:38:12,15
67701,15:58:55,9
67702,15:01:36,6
67703,11:28:50,9
67704,11:45:58,10
67705,00:40:14,6
67706,23:29:12,7
67707,11:28:57,4
67708,03:10:02,13
67709,11:45:59,1
67710,11:27:00,7
67711,19:54:08,3
67712,20:57:30,3
67713,11:27:03,10
67714,05:23:10,12
67715,13:35:19,1
67716,23:39:49,6
67717,07:59:01,7
67718,18:13:56,8
67719,07:34:28,10
67720,07:34:29,7
67721,07:34:26,35
67722,07:34:27,17
67723,07:34:24,26
67724,07:34:25,19
67725,07:34:22,8
67726,07:34:23,39
67727,07:34:20,32
67728,07:34:21,6
67729,23:21:39,6
67730,23:21:38,11
67731,19:15:43,8
67732,23:21:31,23
67733,11:27:09,4
67734,23:21:33,3
67735,23:21:32,3
67736,23:21:35,7
67737,23:21:34,7
67738,23:21:37,4
67739,23:21:36,9
67740,01:47:24,7
67741,19:41:44,7
67742,18:13:50,6
67743,08:53:38,2
67744,21:09:08,7
67745,21:58:58,6
67746,13:43:33,8
67747,21:09:00,12
67748,21:58:50,12
67749,21:58:53,4
67750,21:09:03,15
67751,21:58:55,5
67752,21:09:05,5
67753,21:58:57,5
67754,21:09:07,5
67755,00:17:53,4
67756,06:47:20,4
67757,05:02:59,5
67758,04:31:43,3
67759,08:52:56,25
67760,02:23:30,2
67761,02:23:31,3
67762,02:23:32,7
67763,00:17:50,16
67764,02:23:34,6
67765,02:23:35,20
67766,02:23:36,5
67767,02:23:37,16
67768,02:23:38,8
67769,02:23:39,12
67770,08:52:51,6
67771,17:43:23,5
67772,17:43:22,10
67773,17:43:21,7
67774,17:43:20,8
67775,17:43:27,8
67776,18:49:49,3
67777,17:43:25,6
67778,17:43:24,6
67779,04:07:01,4
67780,18:49:45,9
67781,18:49:46,3
67782,18:49:47,7
67783,04:07:05,6
67784,18:49:41,10
67785,04:07:07,8
67786,18:49:43,13
67787,10:44:10,8
67788,10:44:11,10
67789,10:44:12,14
67790,10:44:13,14
67791,10:44:14,2
67792,10:44:15,6
67793,10:44:16,2
67794,10:44:17,8
67795,10:44:18,5
67796,10:44:19,3
67797,22:19:49,15
67798,00:17:59,4
67799,20:21:03,1
67800,03:03:24,9
67801,03:03:25,7
67802,03:03:26,11
67803,03:03:27,15
67804,03:03:20,13
67805,03:03:21,4
67806,03:03:22,12
67807,03:03:23,3
67808,02:14:36,14
67809,02:14:37,24
67810,02:14:34,4
67811,02:14:35,7
67812,02:14:32,3
67813,02:14:33,1
67814,02:14:30,3
67815,08:52:59,7
67816,05:02:56,4
67817,22:28:49,5
67818,19:19:14,1
67819,10:46:16,16
67820,10:46:17,12
67821,10:46:14,3
67822,10:46:15,6
67823,10:46:12,6
67824,10:46:13,7
67825,10:46:10,7
67826,10:46:11,8
67827,18:03:38,12
67828,10:46:18,3
67829,10:46:19,3
67830,22:32:23,7
67831,22:32:22,10
67832,22:32:21,11
67833,22:32:20,8
67834,22:32:27,4
67835,22:32:26,5
67836,22:32:25,5
67837,22:32:24,6
67838,07:20:08,20
67839,22:32:29,5
67840,22:32:28,9
67841,00:43:09,2
67842,22:04:31,1
67843,07:53:21,30
67844,15:55:02,8
67845,13:19:41,3
67846,18:03:33,7
67847,22:27:18,2
67848,18:03:32,4
67849,22:28:47,6
67850,00:04:33,9
67851,07:19:23,8
67852,12:56:26,5
67853,07:19:22,20
67854,03:18:22,6
67855,13:19:46,1
67856,09:31:03,25
67857,15:11:33,3
67858,16:49:13,3
67859,13:19:47,6
67860,05:59:32,9
67861,05:59:33,18
67862,05:59:30,6
67863,02:03:49,6
67864,05:59:36,6
67865,05:59:37,16
67866,05:59:34,6
67867,05:59:35,20
67868,14:03:33,6
67869,14:03:32,9
67870,14:03:31,4
